更新区分,品目コード,品名,品名カナ,JANコード,発注コード,基本品目,ブランド名称,販売単価,受注数,単品単位数量単位,入数,メーカーコード,メーカー名,大分類,大分類テキスト,中分類,中分類テキスト,小分類,小分類テキスト,原産国（名称）,質量,質量単位,特長,用途,仕様,仕様２,材質／仕上,セット内容／付属品,注意,後継品,送料無料フラグ,税区分,税率
I,K000004215,十川産業(株) TOGAWA   スパイラルチューブSPT-25B 20 サンスパイラルチューブ SPT-25B-20 K000004215,スパイラルチューブSPT-25B 20 サンスパイラルチューブ SPT-25B-20,,K000004215,,TOGAWA,9630,1,,,,十川産業(株),daidoJJJ,ホース,jjj05,土木・配線・空調用,452,サンスパイラルチューブ,日本・中国,2980,g,●土木工事の送水・電化製品やコンピューター配線の結束・高圧ホースカバー・空調用排出配管などに対応。屋外使用にも耐えられる商品の選定が可能です。●ポリエチレンチューブをスパイラル状にスリット加工したもので、配線・ホース等に簡単に取り付けられます。■幅(mm):27.8/奥行(mm)※全長:20000/高さ(mm):27.8/商品重量(Kg):2.98/材質:ポリエチレン/内径(mm):25/外径(mm):27.8/定尺(m):20/使用温度範囲:-40℃~+60℃/肉厚(mm)1.4/結束可能径(φ)/最小:25、最大:180/ピッチ(mm)/25,,本体サイズ：幅2.78×奥行2000×高さ2.78㎝,,ポリエチレン,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004216,十川産業(株) TOGAWA   スパイラルチューブSPT-9B 50 サンスパイラルチューブ SPT-9B-50 K000004216,スパイラルチューブSPT-9B 50 サンスパイラルチューブ SPT-9B-50,,K000004216,,TOGAWA,7710,1,,,,十川産業(株),daidoJJJ,ホース,jjj05,土木・配線・空調用,452,サンスパイラルチューブ,日本・中国,1790,g,●土木工事の送水・電化製品やコンピューター配線の結束・高圧ホースカバー・空調用排出配管などに対応。屋外使用にも耐えられる商品の選定が可能です。●ポリエチレンチューブをスパイラル状にスリット加工したもので、配線・ホース等に簡単に取り付けられます。■幅(mm):10.6/奥行(mm)※全長:50000/高さ(mm):10.6/商品重量(Kg):1.79/材質:ポリエチレン/内径(mm):9/外径(mm):10.6/定尺(m):50/使用温度範囲:-40℃~+60℃/肉厚(mm)0.8/結束可能径(φ)/最小:9、最大:60/ピッチ(mm)/12,,本体サイズ：幅1.06×奥行5000×高さ1.06㎝,,ポリエチレン,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004138,十川産業(株) TOGAWA   ドレンホース(BE)2重管 14×50 8P 二重管ドレンホース PH-14-50 K000004138,ドレンホース(BE)2ジュウカン 14×50 8P ニジュウカンドレンホース PH-14-50,,K000004138,,TOGAWA,7720,1,,,,十川産業(株),daidoJJJ,ホース,jjj05,土木・配線・空調用,454,二重管ドレンホース,日本・中国,2500,g,●土木工事の送水・電化製品やコンピューター配線の結束・高圧ホースカバー・空調用排出配管などに対応。屋外使用にも耐えられる商品の選定が可能です。●エアコン・クーラーの除湿による水滴をスムーズに排出します。■幅(mm):18/奥行(mm)※全長:50000/高さ(mm):18/商品重量(Kg):2.5/材質:ポリエチレン/定尺(m):50/使用温度範囲:-40℃~+60℃,,本体サイズ：幅1.8×奥行5000×高さ1.8㎝,,ポリエチレン,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004117,十川産業(株) TOGAWA   ニューソフト 19×25×50 防藻ニューソフト NTG-19-50 K000004117,ニューソフト 19×25×50 ボウモニューソフト NTG-19-50,,K000004117,,TOGAWA,17900,1,,,,十川産業(株),daidoJJJ,ホース,jjj06,農・園芸用,461,防藻ニューソフト,日本・中国,12500,g,●光を透さず藻の発生を防ぎ、ホースの詰りを解消。●防藻効果に優れホースの詰まりを解消!■幅(mm):25/奥行(mm)※全長:50000/高さ(mm):25/商品重量(Kg):12.5/材質:軟質ポリ塩化ビニール/内径(mm):19/外径(mm):25/定尺(m):50/使用温度範囲:-5℃~+60℃,,本体サイズ：幅2.5×奥行5000×高さ2.5㎝,,軟質ポリ塩化ビニール,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004118,十川産業(株) TOGAWA   ニューソフト 25×31×50 防藻ニューソフト NTG-25-50 K000004118,ニューソフト 25×31×50 ボウモニューソフト NTG-25-50,,K000004118,,TOGAWA,22000,1,,,,十川産業(株),daidoJJJ,ホース,jjj06,農・園芸用,461,防藻ニューソフト,日本・中国,15900,g,●光を透さず藻の発生を防ぎ、ホースの詰りを解消。●防藻効果に優れホースの詰まりを解消!■幅(mm):31/奥行(mm)※全長:50000/高さ(mm):31/商品重量(Kg):15.9/材質:軟質ポリ塩化ビニール/内径(mm):25/外径(mm):31/定尺(m):50/使用温度範囲:-5℃~+60℃,,本体サイズ：幅3.1×奥行5000×高さ3.1㎝,,軟質ポリ塩化ビニール,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004119,十川産業(株) TOGAWA   ニューソフト 32×38×50 防藻ニューソフト NTG-32-50 K000004119,ニューソフト 32×38×50 ボウモニューソフト NTG-32-50,,K000004119,,TOGAWA,25500,1,,,,十川産業(株),daidoJJJ,ホース,jjj06,農・園芸用,461,防藻ニューソフト,日本・中国,19900,g,●光を透さず藻の発生を防ぎ、ホースの詰りを解消。●防藻効果に優れホースの詰まりを解消!■幅(mm):38/奥行(mm)※全長:50000/高さ(mm):38/商品重量(Kg):19.9/材質:軟質ポリ塩化ビニール/内径(mm):32/外径(mm):38/定尺(m):50/使用温度範囲:-5℃~+60℃,,本体サイズ：幅3.8×奥行5000×高さ3.8㎝,,軟質ポリ塩化ビニール,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004120,十川産業(株) TOGAWA   ニューソフト 38×44×50 防藻ニューソフト NTG-38-50 K000004120,ニューソフト 38×44×50 ボウモニューソフト NTG-38-50,,K000004120,,TOGAWA,29300,1,,,,十川産業(株),daidoJJJ,ホース,jjj06,農・園芸用,461,防藻ニューソフト,日本・中国,23300,g,●光を透さず藻の発生を防ぎ、ホースの詰りを解消。●防藻効果に優れホースの詰まりを解消!■幅(mm):44/奥行(mm)※全長:50000/高さ(mm):44/商品重量(Kg):23.3/材質:軟質ポリ塩化ビニール/内径(mm):38/外径(mm):44/定尺(m):50/使用温度範囲:-5℃~+60℃,,本体サイズ：幅4.4×奥行5000×高さ4.4㎝,,軟質ポリ塩化ビニール,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004131,十川産業(株) TOGAWA   ピュアフーズスプリングホース 12×18×50m ピュアフーズスプリングホース PFS-12 K000004131,ピュアフーズスプリングホース 12×18×50m ピュアフーズスプリングホース PFS-12,,K000004131,,TOGAWA,33300,1,,,,十川産業(株),daidoJJJ,ホース,jjj02,食品用,432,ピュアフーズスプリングホース,日本・中国,11500,g,●フタル酸エステル、ノニルフェノールを始めとする環境ホルモン等の物質を含まない食用品ホース。耐熱、耐寒性に優れ、無毒の安心ホースです。●食品衛生法に適合しており、有害物質を含まず安心です。■幅(mm):18/奥行(mm)※全長:50000/高さ(mm):18/商品重量(Kg):11.5/材質:銅、S-PVC/内径(mm):12/外径(mm):18/定尺(m):50/最高使用圧力(Mpa at20℃):-0.1~0.7/最小曲半径(mm):60/使用温度範囲:-5℃~+70℃,,本体サイズ：幅1.8×奥行5000×高さ1.8㎝,,銅、S-PVC,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004132,十川産業(株) TOGAWA   ピュアフーズスプリングホース 15×22×50m ピュアフーズスプリングホース PFS-15 K000004132,ピュアフーズスプリングホース 15×22×50m ピュアフーズスプリングホース PFS-15,,K000004132,,TOGAWA,39300,1,,,,十川産業(株),daidoJJJ,ホース,jjj02,食品用,432,ピュアフーズスプリングホース,日本・中国,16000,g,●フタル酸エステル、ノニルフェノールを始めとする環境ホルモン等の物質を含まない食用品ホース。耐熱、耐寒性に優れ、無毒の安心ホースです。●食品衛生法に適合しており、有害物質を含まず安心です。■幅(mm):22/奥行(mm)※全長:50000/高さ(mm):22/商品重量(Kg):16/材質:銅、S-PVC/内径(mm):15/外径(mm):22/定尺(m):50/最高使用圧力(Mpa at20℃):-0.1~0.6/最小曲半径(mm):75/使用温度範囲:-5℃~+70℃,,本体サイズ：幅2.2×奥行5000×高さ2.2㎝,,銅、S-PVC,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004133,十川産業(株) TOGAWA   ピュアフーズスプリングホース 19×26×50m ピュアフーズスプリングホース PFS-19 K000004133,ピュアフーズスプリングホース 19×26×50m ピュアフーズスプリングホース PFS-19,,K000004133,,TOGAWA,51300,1,,,,十川産業(株),daidoJJJ,ホース,jjj02,食品用,432,ピュアフーズスプリングホース,日本・中国,22000,g,●フタル酸エステル、ノニルフェノールを始めとする環境ホルモン等の物質を含まない食用品ホース。耐熱、耐寒性に優れ、無毒の安心ホースです。●食品衛生法に適合しており、有害物質を含まず安心です。■幅(mm):26/奥行(mm)※全長:50000/高さ(mm):26/商品重量(Kg):22/材質:銅、S-PVC/内径(mm):19/外径(mm):26/定尺(m):50/最高使用圧力(Mpa at20℃):-0.1~0.5/最小曲半径(mm):95/使用温度範囲:-5℃~+70℃,,本体サイズ：幅2.6×奥行5000×高さ2.6㎝,,銅、S-PVC,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004134,十川産業(株) TOGAWA   ピュアフーズスプリングホース 25×33×50m ピュアフーズスプリングホース PFS-25 K000004134,ピュアフーズスプリングホース 25×33×50m ピュアフーズスプリングホース PFS-25,,K000004134,,TOGAWA,69400,1,,,,十川産業(株),daidoJJJ,ホース,jjj02,食品用,432,ピュアフーズスプリングホース,日本・中国,27000,g,●フタル酸エステル、ノニルフェノールを始めとする環境ホルモン等の物質を含まない食用品ホース。耐熱、耐寒性に優れ、無毒の安心ホースです。●食品衛生法に適合しており、有害物質を含まず安心です。■幅(mm):33/奥行(mm)※全長:50000/高さ(mm):33/商品重量(Kg):27/材質:銅、S-PVC/内径(mm):25/外径(mm):33/定尺(m):50/最高使用圧力(Mpa at20℃):-0.1~0.5/最小曲半径(mm):125/使用温度範囲:-5℃~+70℃,,本体サイズ：幅3.3×奥行5000×高さ3.3㎝,,銅、S-PVC,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004135,十川産業(株) TOGAWA   ピュアフーズスプリングホース 32×41×40m ピュアフーズスプリングホース PFS-32 K000004135,ピュアフーズスプリングホース 32×41×40m ピュアフーズスプリングホース PFS-32,,K000004135,,TOGAWA,83700,1,,,,十川産業(株),daidoJJJ,ホース,jjj02,食品用,432,ピュアフーズスプリングホース,日本・中国,31000,g,●フタル酸エステル、ノニルフェノールを始めとする環境ホルモン等の物質を含まない食用品ホース。耐熱、耐寒性に優れ、無毒の安心ホースです。●食品衛生法に適合しており、有害物質を含まず安心です。■幅(mm):41/奥行(mm)※全長:40000/高さ(mm):41/商品重量(Kg):31/材質:銅、S-PVC/内径(mm):32/外径(mm):41/定尺(m):40/最高使用圧力(Mpa at20℃):0.4/最小曲半径(mm):160/使用温度範囲:-5℃~+70℃,,本体サイズ：幅4.1×奥行4000×高さ4.1㎝,,銅、S-PVC,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004136,十川産業(株) TOGAWA   ピュアフーズスプリングホース 38×48×40m ピュアフーズスプリングホース PFS-38 K000004136,ピュアフーズスプリングホース 38×48×40m ピュアフーズスプリングホース PFS-38,,K000004136,,TOGAWA,105000,1,,,,十川産業(株),daidoJJJ,ホース,jjj02,食品用,432,ピュアフーズスプリングホース,日本・中国,39000,g,●フタル酸エステル、ノニルフェノールを始めとする環境ホルモン等の物質を含まない食用品ホース。耐熱、耐寒性に優れ、無毒の安心ホースです。●食品衛生法に適合しており、有害物質を含まず安心です。■幅(mm):48/奥行(mm)※全長:40000/高さ(mm):48/商品重量(Kg):39/材質:銅、S-PVC/内径(mm):38/外径(mm):48/定尺(m):40/最高使用圧力(Mpa at20℃):0.4/最小曲半径(mm):190/使用温度範囲:-5℃~+70℃,,本体サイズ：幅4.8×奥行4000×高さ4.8㎝,,銅、S-PVC,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004137,十川産業(株) TOGAWA   ピュアフーズスプリングホース 50×62×40m ピュアフーズスプリングホース PFS-50 K000004137,ピュアフーズスプリングホース 50×62×40m ピュアフーズスプリングホース PFS-50,,K000004137,,TOGAWA,156000,1,,,,十川産業(株),daidoJJJ,ホース,jjj02,食品用,432,ピュアフーズスプリングホース,日本・中国,59000,g,●フタル酸エステル、ノニルフェノールを始めとする環境ホルモン等の物質を含まない食用品ホース。耐熱、耐寒性に優れ、無毒の安心ホースです。●食品衛生法に適合しており、有害物質を含まず安心です。■幅(mm):62/奥行(mm)※全長:40000/高さ(mm):62/商品重量(Kg):59/材質:銅、S-PVC/内径(mm):50/外径(mm):62/定尺(m):40/最高使用圧力(Mpa at20℃):0.3/最小曲半径(mm):250/使用温度範囲:-5℃~+70℃,,本体サイズ：幅6.2×奥行4000×高さ6.2㎝,,銅、S-PVC,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004124,十川産業(株) TOGAWA   ピュアフーズホース 12×18×50 ピュアフーズホース PFH-12-50 K000004124,ピュアフーズホース 12×18×50 ピュアフーズホース PFH-12-50,,K000004124,,TOGAWA,32800,1,,,,十川産業(株),daidoJJJ,ホース,jjj02,食品用,433,ピュアフーズホース,日本・中国,9000,g,●フタル酸エステル、ノニルフェノールを始めとする環境ホルモン等の物質を含まない食用品ホース。耐熱、耐寒性に優れ、無毒の安心ホースです。●食品衛生法に適合しており、有害物質を含まず安心です。■幅(mm):18/奥行(mm)※全長:50000/高さ(mm):18/商品重量(Kg):9/材質:ポリエステル、S-PVC/内径(mm):12/外径(mm):18/定尺(m):50/最高使用圧力(Mpa at20℃):1/最小曲半径(mm):48/使用温度範囲:-5℃~+70℃,,本体サイズ：幅1.8×奥行5000×高さ1.8㎝,,ポリエステル、S-PVC,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004125,十川産業(株) TOGAWA   ピュアフーズホース 15×22×50 ピュアフーズホース PFH-15-50 K000004125,ピュアフーズホース 15×22×50 ピュアフーズホース PFH-15-50,,K000004125,,TOGAWA,45500,1,,,,十川産業(株),daidoJJJ,ホース,jjj02,食品用,433,ピュアフーズホース,日本・中国,13000,g,●フタル酸エステル、ノニルフェノールを始めとする環境ホルモン等の物質を含まない食用品ホース。耐熱、耐寒性に優れ、無毒の安心ホースです。●食品衛生法に適合しており、有害物質を含まず安心です。■幅(mm):22/奥行(mm)※全長:50000/高さ(mm):22/商品重量(Kg):13/材質:ポリエステル、S-PVC/内径(mm):15/外径(mm):22/定尺(m):50/最高使用圧力(Mpa at20℃):0.8/最小曲半径(mm):60/使用温度範囲:-5℃~+70℃,,本体サイズ：幅2.2×奥行5000×高さ2.2㎝,,ポリエステル、S-PVC,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004126,十川産業(株) TOGAWA   ピュアフーズホース 19×26×50 ピュアフーズホース PFH-19-50 K000004126,ピュアフーズホース 19×26×50 ピュアフーズホース PFH-19-50,,K000004126,,TOGAWA,54700,1,,,,十川産業(株),daidoJJJ,ホース,jjj02,食品用,433,ピュアフーズホース,日本・中国,16000,g,●フタル酸エステル、ノニルフェノールを始めとする環境ホルモン等の物質を含まない食用品ホース。耐熱、耐寒性に優れ、無毒の安心ホースです。●食品衛生法に適合しており、有害物質を含まず安心です。■幅(mm):26/奥行(mm)※全長:50000/高さ(mm):26/商品重量(Kg):16/材質:ポリエステル、S-PVC/内径(mm):19/外径(mm):26/定尺(m):50/最高使用圧力(Mpa at20℃):0.7/最小曲半径(mm):76/使用温度範囲:-5℃~+70℃,,本体サイズ：幅2.6×奥行5000×高さ2.6㎝,,ポリエステル、S-PVC,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004127,十川産業(株) TOGAWA   ピュアフーズホース 25×33×50 ピュアフーズホース PFH-25-50 K000004127,ピュアフーズホース 25×33×50 ピュアフーズホース PFH-25-50,,K000004127,,TOGAWA,78700,1,,,,十川産業(株),daidoJJJ,ホース,jjj02,食品用,433,ピュアフーズホース,日本・中国,23000,g,●フタル酸エステル、ノニルフェノールを始めとする環境ホルモン等の物質を含まない食用品ホース。耐熱、耐寒性に優れ、無毒の安心ホースです。●食品衛生法に適合しており、有害物質を含まず安心です。■幅(mm):33/奥行(mm)※全長:50000/高さ(mm):33/商品重量(Kg):23/材質:ポリエステル、S-PVC/内径(mm):25/外径(mm):33/定尺(m):50/最高使用圧力(Mpa at20℃):0.6/最小曲半径(mm):100/使用温度範囲:-5℃~+70℃,,本体サイズ：幅3.3×奥行5000×高さ3.3㎝,,ポリエステル、S-PVC,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004128,十川産業(株) TOGAWA   ピュアフーズホース 32×41×50 ピュアフーズホース PFH-32-50 K000004128,ピュアフーズホース 32×41×50 ピュアフーズホース PFH-32-50,,K000004128,,TOGAWA,103000,1,,,,十川産業(株),daidoJJJ,ホース,jjj02,食品用,433,ピュアフーズホース,日本・中国,33000,g,●フタル酸エステル、ノニルフェノールを始めとする環境ホルモン等の物質を含まない食用品ホース。耐熱、耐寒性に優れ、無毒の安心ホースです。●食品衛生法に適合しており、有害物質を含まず安心です。■幅(mm):41/奥行(mm)※全長:50000/高さ(mm):41/商品重量(Kg):33/材質:ポリエステル、S-PVC/内径(mm):32/外径(mm):41/定尺(m):50/最高使用圧力(Mpa at20℃):0.5/最小曲半径(mm):128/使用温度範囲:-5℃~+70℃,,本体サイズ：幅4.1×奥行5000×高さ4.1㎝,,ポリエステル、S-PVC,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004129,十川産業(株) TOGAWA   ピュアフーズホース 38×48×50 ピュアフーズホース PFH-38-50 K000004129,ピュアフーズホース 38×48×50 ピュアフーズホース PFH-38-50,,K000004129,,TOGAWA,134000,1,,,,十川産業(株),daidoJJJ,ホース,jjj02,食品用,433,ピュアフーズホース,日本・中国,43000,g,●フタル酸エステル、ノニルフェノールを始めとする環境ホルモン等の物質を含まない食用品ホース。耐熱、耐寒性に優れ、無毒の安心ホースです。●食品衛生法に適合しており、有害物質を含まず安心です。■幅(mm):48/奥行(mm)※全長:50000/高さ(mm):48/商品重量(Kg):43/材質:ポリエステル、S-PVC/内径(mm):38/外径(mm):48/定尺(m):50/最高使用圧力(Mpa at20℃):0.4/最小曲半径(mm):152/使用温度範囲:-5℃~+70℃,,本体サイズ：幅4.8×奥行5000×高さ4.8㎝,,ポリエステル、S-PVC,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004130,十川産業(株) TOGAWA   ピュアフーズホース 50×62-×40 ピュアフーズホース PFH-50-40 K000004130,ピュアフーズホース 50×62-×40 ピュアフーズホース PFH-50-40,,K000004130,,TOGAWA,170000,1,,,,十川産業(株),daidoJJJ,ホース,jjj02,食品用,433,ピュアフーズホース,日本・中国,55000,g,●フタル酸エステル、ノニルフェノールを始めとする環境ホルモン等の物質を含まない食用品ホース。耐熱、耐寒性に優れ、無毒の安心ホースです。●食品衛生法に適合しており、有害物質を含まず安心です。■幅(mm):62/奥行(mm)※全長:40000/高さ(mm):62/商品重量(Kg):55/材質:ポリエステル、S-PVC/内径(mm):50/外径(mm):62/定尺(m):40/最高使用圧力(Mpa at20℃):0.3/最小曲半径(mm):200/使用温度範囲:-5℃~+70℃,,本体サイズ：幅6.2×奥行4000×高さ6.2㎝,,ポリエステル、S-PVC,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004093,十川産業(株) TOGAWA   ファミリー(G) 15×20×50 ファミリー FTG-15-50(3本入り) K000004093,ファミリー(G) 15×20×50 ファミリー FTG-15-50,,K000004093,,TOGAWA,29700,1,,,,十川産業(株),daidoJJJ,ホース,jjj06,農・園芸用,457,ファミリー,日本・中国,8000,g,●洗車から園芸、農業までソフト感抜群!散水用ホースの定番。●ホース内が透けて見えるため流体確認が容易です。■※本商品は3本入りになります。■幅(mm):20/奥行(mm)※全長:50000/高さ(mm):20/商品重量(Kg):8/材質:軟質ポリ塩化ビニール/外径(mm):20/使用温度範囲:-5℃~+60℃,,本体サイズ：幅2×奥行5000×高さ2㎝,,軟質ポリ塩化ビニール,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004094,十川産業(株) TOGAWA   ファミリー(G) 18×23×50 ファミリー FTG-18-50(3本入り) K000004094,ファミリー(G) 18×23×50 ファミリー FTG-18-50,,K000004094,,TOGAWA,33900,1,,,,十川産業(株),daidoJJJ,ホース,jjj06,農・園芸用,457,ファミリー,日本・中国,9500,g,●洗車から園芸、農業までソフト感抜群!散水用ホースの定番。●ホース内が透けて見えるため流体確認が容易です。■※本商品は3本入りになります。■幅(mm):23/奥行(mm)※全長:50000/高さ(mm):23/商品重量(Kg):9.5/材質:軟質ポリ塩化ビニール/外径(mm):23/使用温度範囲:-5℃~+60℃,,本体サイズ：幅2.3×奥行5000×高さ2.3㎝,,軟質ポリ塩化ビニール,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004095,十川産業(株) TOGAWA   ファミリー(G) 19×25×50 ファミリー FTG-19-50 K000004095,ファミリー(G) 19×25×50 ファミリー FTG-19-50,,K000004095,,TOGAWA,18700,1,,,,十川産業(株),daidoJJJ,ホース,jjj06,農・園芸用,457,ファミリー,日本・中国,12300,g,●洗車から園芸、農業までソフト感抜群!散水用ホースの定番。●ホース内が透けて見えるため流体確認が容易です。■幅(mm):25/奥行(mm)※全長:50000/高さ(mm):25/商品重量(Kg):12.3/材質:軟質ポリ塩化ビニール/外径(mm):25/使用温度範囲:-5℃~+60℃,,本体サイズ：幅2.5×奥行5000×高さ2.5㎝,,軟質ポリ塩化ビニール,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004096,十川産業(株) TOGAWA   ファミリー(G) 25×31×50 ファミリー FTG-25-50 K000004096,ファミリー(G) 25×31×50 ファミリー FTG-25-50,,K000004096,,TOGAWA,23200,1,,,,十川産業(株),daidoJJJ,ホース,jjj06,農・園芸用,457,ファミリー,日本・中国,15600,g,●洗車から園芸、農業までソフト感抜群!散水用ホースの定番。●ホース内が透けて見えるため流体確認が容易です。■幅(mm):31/奥行(mm)※全長:50000/高さ(mm):31/商品重量(Kg):15.6/材質:軟質ポリ塩化ビニール/外径(mm):31/使用温度範囲:-5℃~+60℃,,本体サイズ：幅3.1×奥行5000×高さ3.1㎝,,軟質ポリ塩化ビニール,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004097,十川産業(株) TOGAWA   ファミリー(G) 32×40×50 ファミリー FTG-32-50 K000004097,ファミリー(G) 32×40×50 ファミリー FTG-32-50,,K000004097,,TOGAWA,37600,1,,,,十川産業(株),daidoJJJ,ホース,jjj06,農・園芸用,457,ファミリー,日本・中国,26700,g,●洗車から園芸、農業までソフト感抜群!散水用ホースの定番。●ホース内が透けて見えるため流体確認が容易です。■幅(mm):40/奥行(mm)※全長:50000/高さ(mm):40/商品重量(Kg):26.7/材質:軟質ポリ塩化ビニール/外径(mm):40/使用温度範囲:-5℃~+60℃,,本体サイズ：幅4×奥行5000×高さ4㎝,,軟質ポリ塩化ビニール,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004098,十川産業(株) TOGAWA   ファミリー(G) 38×48×50 ファミリー FTG-38-50 K000004098,ファミリー(G) 38×48×50 ファミリー FTG-38-50,,K000004098,,TOGAWA,55200,1,,,,十川産業(株),daidoJJJ,ホース,jjj06,農・園芸用,457,ファミリー,日本・中国,40100,g,●洗車から園芸、農業までソフト感抜群!散水用ホースの定番。●ホース内が透けて見えるため流体確認が容易です。■幅(mm):48/奥行(mm)※全長:50000/高さ(mm):48/商品重量(Kg):40.1/材質:軟質ポリ塩化ビニール/外径(mm):48/使用温度範囲:-5℃~+60℃,,本体サイズ：幅4.8×奥行5000×高さ4.8㎝,,軟質ポリ塩化ビニール,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004313,十川産業(株) TOGAWA   吸水管(赤) 13×2S×21×60 吸水管 WHG-13-60 K000004313,キュウスイカン(アカ) 13×2S×21×60 キュウスイカン WHG-13-60,,K000004313,,TOGAWA,25800,1,,,,十川産業(株),daidoJJJ,ホース,jjj06,農・園芸用,458,吸水管,日本・中国,14600,g,●セット動噴、高圧洗浄機、エンジンポンプの吸余水配管に最適です。●ゴムの吸余水管に比べ軽く作業性に優れています。■幅(mm):21/奥行(mm)※全長:60000/高さ(mm):21/商品重量(Kg):14.6/材質:軟質ポリ塩化ビニール/内径(mm):13/外径(mm):21/定尺(m):60/最高使用圧力(Mpa at20℃):1/最小曲半径(mm):70/使用温度範囲:-5℃~+60℃,,本体サイズ：幅2.1×奥行6000×高さ2.1㎝,,軟質ポリ塩化ビニール,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004314,十川産業(株) TOGAWA   吸水管(赤) 16×2S×25×60 吸水管 WHG-16-60 K000004314,キュウスイカン(アカ) 16×2S×25×60 キュウスイカン WHG-16-60,,K000004314,,TOGAWA,34000,1,,,,十川産業(株),daidoJJJ,ホース,jjj06,農・園芸用,458,吸水管,日本・中国,19200,g,●セット動噴、高圧洗浄機、エンジンポンプの吸余水配管に最適です。●ゴムの吸余水管に比べ軽く作業性に優れています。■幅(mm):25/奥行(mm)※全長:60000/高さ(mm):25/商品重量(Kg):19.2/材質:軟質ポリ塩化ビニール/内径(mm):16/外径(mm):25/定尺(m):60/最高使用圧力(Mpa at20℃):1/最小曲半径(mm):80/使用温度範囲:-5℃~+60℃,,本体サイズ：幅2.5×奥行6000×高さ2.5㎝,,軟質ポリ塩化ビニール,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004315,十川産業(株) TOGAWA   吸水管(赤) 19×2S×28×60 吸水管 WHG-19-60 K000004315,キュウスイカン(アカ) 19×2S×28×60 キュウスイカン WHG-19-60,,K000004315,,TOGAWA,38500,1,,,,十川産業(株),daidoJJJ,ホース,jjj06,農・園芸用,458,吸水管,日本・中国,22000,g,●セット動噴、高圧洗浄機、エンジンポンプの吸余水配管に最適です。●ゴムの吸余水管に比べ軽く作業性に優れています。■幅(mm):28/奥行(mm)※全長:60000/高さ(mm):28/商品重量(Kg):22/材質:軟質ポリ塩化ビニール/内径(mm):19/外径(mm):28/定尺(m):60/最高使用圧力(Mpa at20℃):1/最小曲半径(mm):100/使用温度範囲:-5℃~+60℃,,本体サイズ：幅2.8×奥行6000×高さ2.8㎝,,軟質ポリ塩化ビニール,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
